         24794591 function calls (24687411 primitive calls) in 23.305 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:405(parent)
       44    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\series.py:1220(_get_value)
      331    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       69    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\common.py:568(require_length_match)
      117    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\base.py:84(<genexpr>)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       60    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:6685(_validate_indexer)
       31    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:456(_engine_type)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\rasterio\env.py:114(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\missing.py:728(is_valid_na_for_dtype)
       12    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\frame.py:3983(_ixs)
       53    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\common.py:1571(validate_all_hashable)
       30    0.000    0.000    0.039    0.001 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\frame.py:4585(_ensure_valid_index)
       85    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\_config\__init__.py:55(using_pyarrow_string_dtype)
       60    0.000    0.000    0.000    0.000 <frozen os>:748(encodekey)
       75    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\numeric.py:1380(<listcomp>)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
       33    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       37    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataarray.py:967(xindexes)
        7    0.000    0.000    0.003    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\re\_compiler.py:740(compile)
       20    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\common.py:248(stringify_path)
       18    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\indexing.py:1659(__init__)
       10    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\range.py:1009(__getitem__)
       18    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\common.py:572(condition)
       76    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        9    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataset.py:416(merge_data_and_coords)
       47    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\coordinates.py:94(__iter__)
     12/4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\copy.py:259(_reconstruct)
       20    0.000    0.000    0.002    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\alignment.py:556(reindex_all)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\rasterio\env.py:299(__exit__)
        7    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\construction.py:596(_homogenize)
       22    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\variable.py:2740(copy)
       30    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\generic.py:4402(_check_setitem_copy)
        2    0.000    0.000    0.032    0.016 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\tools\datetimes.py:673(to_datetime)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\structured_quad.py:149(link_dirs_at_node)
       10    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\common.py:605(check_parent_directory)
       73    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\merge.py:337(append)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1658(_fill_cache)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:1066(iset)
       34    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\enum.py:1095(__new__)
       52    0.000    0.000    0.000    0.000 <frozen ntpath>:538(normpath)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\range.py:137(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:952(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\quantity\of_link.py:88(get_length_of_link)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\alignment.py:464(assert_unindexed_dim_sizes_equal)
       31    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\arrays\datetimes.py:103(tz_to_dtype)
      149    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:3809(<genexpr>)
        2    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\_strptime.py:309(_strptime)
       32    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\arrays\datetimelike.py:2537(dtype_to_unit)
       90    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\namedarray\utils.py:218(__hash__)
       87    0.000    0.000    0.000    0.000 <frozen _collections_abc>:835(__iter__)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\dateutil\parser\_parser.py:875(_parse_numeric_token)
        7    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\series.py:607(_init_dict)
       17    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataarray.py:117(_check_coords_dims)
        7    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:2121(create_block_manager_from_column_arrays)
        9    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\missing.py:466(array_equivalent)
        7    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\construction.py:96(arrays_to_mgr)
      102    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\inference.py:300(<genexpr>)
      178    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\api.py:386(default_index)
       50    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\fromnumeric.py:53(_wrapfunc)
       46    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\range.py:408(get_loc)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\graph.py:203(freeze)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\rasterio\env.py:238(credentialize)
       13    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\_asarray.py:27(require)
       14    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\enum.py:1525(__and__)
        7    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\series.py:6459(any)
      106    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\common.py:1590(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:1764(is_consolidated)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\pathlib.py:546(__fspath__)
        7    0.000    0.000    0.002    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\re\_parser.py:979(parse)
       25    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\shape_base.py:207(_arrays_for_stack_dispatcher)
        3    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\grid\diagonals.py:383(reset_status_at_node)
      265    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       10    0.000    0.000    0.696    0.070 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\formats\csvs.py:272(_save)
      135    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\re\_parser.py:164(__len__)
       44    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\arrays\datetimelike.py:319(asi8)
       28    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\grid\decorators.py:65(array)
      100    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        2    0.000    0.000    0.009    0.005 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\ugrid.py:19(ugrid_from_unstructured)
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
        1    0.000    0.000    0.016    0.016 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\cuwalid\dryp\components\DRYP_io.py:257(create_grid)
       71    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       67    0.000    0.000    0.000    0.000 <frozen _collections_abc>:786(keys)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\json\decoder.py:343(raw_decode)
      186    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\tqdm\std.py:163(colour)
        1    0.000    0.000    0.014    0.014 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\graph\structured_quad\dual_structured_quad.py:174(__init__)
      134    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataset.py:1990(<dictcomp>)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\formats\csvs.py:153(_initialize_columns)
        9    0.000    0.000    0.001    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataset.py:689(__init__)
       17    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\dataarray.py:492(_replace)
       20    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:4191(_validate_positional_slice)
       15    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:1772(_consolidate_check)
       14    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:566(module_from_spec)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\managers.py:623(reindex_indexer)
      102    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\variable.py:890(encoding)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\pathlib.py:484(_parse_args)
        4    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\numeric.py:2378(array_equal)
       22    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\grid\decorators.py:115(_wrapped)
       19    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\enum.py:794(__iter__)
       24    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\shape_base.py:215(_vhstack_dispatcher)
       57    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      126    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       62    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\generic.py:667(_info_axis)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\components\flow_accum\flow_accum_bw.py:55(add_to_stack)
       44    0.000    0.000    0.000    0.000 <frozen ntpath>:570(abspath)
       15    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\io\common.py:160(is_url)
       35    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\variable.py:181(_maybe_wrap_data)
       66    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\merge.py:156(_assert_compat_valid)
       33    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\internals\base.py:86(_validate_set_axis)
        2    0.000    0.000    0.001    0.001 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\utils\jaggedarray.py:84(unravel)
       12    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\arrays\datetimes.py:525(_unbox_scalar)
        1    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\landlab\grid\linkstatus.py:160(set_status_at_link)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1602(_get_spec)
        5    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\dtypes\missing.py:564(_array_equivalent_object)
      352    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\numpy\core\fromnumeric.py:861(_sort_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\pandas\core\indexes\base.py:3820(get_indexer)
       13    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\site-packages\xarray\core\coordinates.py:727(variables)
       10    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\pathlib.py:536(__str__)
       95    0.000    0.000    0.000    0.000 C:\Users\leoco\anaconda3\envs\stopet_test\Lib\enum.py:798(<genexpr>)
